"gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","GENENAME","significance"
"ENSG00000260274",0.0154518046451637,0.509899112633469,0.299899327470611,0.764446237079752,0.8408106881357,-6.14976949962319,NA,NA,NA,"Not Significant"
"ENSG00000250608",-0.0165557666732445,0.659351785852832,-0.299324293165276,0.764884513985726,0.841204523953996,-6.16327208643996,"NUDT16-DT","339874","NUDT16 divergent transcript","Not Significant"
"ENSG00000265337",0.0272672252425064,-1.12364592712647,0.299340601199006,0.764872083363312,0.841204523953996,-5.87925444212323,NA,NA,NA,"Not Significant"
"ENSG00000137965",0.0235741303365025,4.19252234598984,0.299013269511382,0.765121600046867,0.841396141033641,-6.6443244354511,"IFI44","10561","interferon induced protein 44","Not Significant"
"ENSG00000173517",-0.00882666972774615,6.70111746645317,-0.298990477560919,0.765138974687755,0.841396141033641,-6.76783360843885,"PEAK1","79834","pseudopodium enriched atypical kinase 1","Not Significant"
"ENSG00000123080",0.014998924891918,4.01718771781371,0.298834594690026,0.765257809688068,0.841482702920431,-6.63223102010935,"CDKN2C","1031","cyclin dependent kinase inhibitor 2C","Not Significant"
"ENSG00000246100",0.0274456792054262,-0.828899842780549,0.298633620079206,0.765411027901207,0.841607061764931,-5.94342992136588,NA,NA,NA,"Not Significant"
"ENSG00000050344",-0.0144158778796744,5.28135434751829,-0.298282065813977,0.765679066595162,0.841843840075477,-6.75136876469664,"NFE2L3","9603","NFE2 like bZIP transcription factor 3","Not Significant"
"ENSG00000261744",-0.0257914940424265,-0.521750738854603,-0.298245902742507,0.765706640331821,0.841843840075477,-5.99867379546372,"ZFPM1-AS1","100128882","ZFPM1 antisense RNA 1","Not Significant"
"ENSG00000108947",-0.0326146946751624,-0.960989277672506,-0.297843712027306,0.766013324115008,0.842136876844294,-5.93499919222663,"EFNB3","1949","ephrin B3","Not Significant"
"ENSG00000019549",0.0267026313151693,2.08103468963025,0.297632308057217,0.766174541441615,0.842204470681893,-6.354718399992,"SNAI2","6591","snail family transcriptional repressor 2","Not Significant"
"ENSG00000254415",0.0693975948725762,-0.71832082288035,0.297605132626262,0.766195266248004,0.842204470681893,-5.97438843859908,"SIGLEC14","100049587","sialic acid binding Ig like lectin 14","Not Significant"
"ENSG00000259959",-0.0112634181435611,2.14714924007266,-0.297666271629829,0.766148640029215,0.842204470681893,-6.34501800318448,NA,NA,NA,"Not Significant"
"ENSG00000134046",-0.00858903432457758,5.9880734145646,-0.297450173854864,0.766313445709906,0.842290233389156,-6.77835454729875,"MBD2","8932","methyl-CpG binding domain protein 2","Not Significant"
"ENSG00000089009",-0.0104036606747009,8.23911727330048,-0.297189256530965,0.766512446909051,0.842376536409795,-6.68585242997586,"RPL6","6128","ribosomal protein L6","Not Significant"
"ENSG00000094914",0.0282593290040811,4.3533594815253,0.297214747265671,0.766493004486775,0.842376536409795,-6.70105642050185,"AAAS","8086","aladin WD repeat nucleoporin","Not Significant"
"ENSG00000180884",-0.00935658957402286,3.98661200129962,-0.297251312270414,0.766465115699087,0.842376536409795,-6.6221423987092,"ZNF792","126375","zinc finger protein 792","Not Significant"
"ENSG00000180861",-0.0450236174608776,1.78854241187918,-0.29685584157564,0.766766764448708,0.842611876371963,-6.28559057106552,"LINC01559","283422","long intergenic non-protein coding RNA 1559","Not Significant"
"ENSG00000128394",0.0205803734572303,1.43159269005565,0.296594618114012,0.76696603442063,0.842786702219862,-6.25296088688113,"APOBEC3F","200316","apolipoprotein B mRNA editing enzyme catalytic subunit 3F","Not Significant"
"ENSG00000079277",0.00834055357890318,5.04002160566385,0.296446240208134,0.767079228933418,0.842866930005681,-6.73997683855877,"MKNK1","8569","MAPK interacting serine/threonine kinase 1","Not Significant"
"ENSG00000082497",-0.0234284816106058,1.41823446214806,-0.296171348369426,0.76728895156721,0.843053208963972,-6.25353440423984,"SERTAD4","56256","SERTA domain containing 4","Not Significant"
"ENSG00000171992",0.020835749889133,5.8698677757913,0.295949010759617,0.76745859164368,0.843195430293132,-6.77932276205782,"SYNPO","11346","synaptopodin","Not Significant"
"ENSG00000123561",0.0392976318825983,-0.136083507930265,0.295788675340349,0.767580931977725,0.843241504647399,-6.07375162206068,"SERPINA7","6906","serpin family A member 7","Not Significant"
"ENSG00000204070",0.0163793981238394,4.95571937707858,0.295812158885445,0.767563013023268,0.843241504647399,-6.74412830488095,"SYS1","90196","SYS1 golgi trafficking protein","Not Significant"
"ENSG00000110429",-0.00634638140568189,6.13590164753196,-0.29567729353499,0.767665922783281,0.843246542570271,-6.77925613092762,"FBXO3","26273","F-box protein 3","Not Significant"
"ENSG00000184809",0.0258377804676282,0.232046172144235,0.295685081396216,0.767659980100237,0.843246542570271,-6.11533532358544,"B3GALT5-AS1","114041","B3GALT5 antisense RNA 1","Not Significant"
"ENSG00000103175",-0.0257960888070419,2.96271763520988,-0.295433901875717,0.767851654564278,0.84330822897507,-6.47623698216618,"WFDC1","58189","WAP four-disulfide core domain 1","Not Significant"
"ENSG00000198691",0.0343768012219781,2.24663796984518,0.295479333175083,0.767816984996338,0.84330822897507,-6.39222726351988,"ABCA4","24","ATP binding cassette subfamily A member 4","Not Significant"
"ENSG00000237734",-0.0195162038518233,0.597071860685818,-0.295392955757544,0.767882901797133,0.84330822897507,-6.15234103851877,NA,NA,NA,"Not Significant"
"ENSG00000242516",0.076475916030402,1.29933039314365,0.295413173524515,0.767867472954541,0.84330822897507,-6.24018115591829,"LINC00960","401074","long intergenic non-protein coding RNA 960","Not Significant"
"ENSG00000119772",0.0111466850554987,4.60132384269736,0.295216256000447,0.768017751122672,0.843391139089324,-6.70437724166723,"DNMT3A","1788","DNA methyltransferase 3 alpha","Not Significant"
"ENSG00000260500",0.033070064931695,-1.17923391360151,0.295188655597533,0.768038815148757,0.843391139089324,-5.91298202430302,NA,NA,NA,"Not Significant"
"ENSG00000120948",0.0111979724689153,5.50170123273298,0.294972125669186,0.768204072041832,0.843508995523759,-6.76767500168824,"TARDBP","23435","TAR DNA binding protein","Not Significant"
"ENSG00000153094",-0.0141396139701904,4.36358683644311,-0.294942646275985,0.768226571703951,0.843508995523759,-6.67668635043746,"BCL2L11","10018","BCL2 like 11","Not Significant"
"ENSG00000186635",0.00941006534719602,6.59874335541115,0.29469131742544,0.768418402280617,0.843675459999787,-6.77085281056498,"ARAP1","116985","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1","Not Significant"
"ENSG00000124102",-0.0518492593179465,0.561300181565533,-0.294472460344691,0.768585459890303,0.843814709301183,-6.14490057346766,"PI3","5266","peptidase inhibitor 3","Not Significant"
"ENSG00000116852",-0.0248564478409907,4.29016075239486,-0.294314501195073,0.768706039705158,0.843860818588421,-6.66855349187653,"KIF21B","23046","kinesin family member 21B","Not Significant"
"ENSG00000131732",-0.0085083895081457,4.89266404014664,-0.294312035652249,0.768707921848341,0.843860818588421,-6.73162153695012,"ZCCHC9","84240","zinc finger CCHC-type containing 9","Not Significant"
"ENSG00000106991",-0.0221696867772163,3.48866889305951,-0.294063464870913,0.768897682547044,0.844024957683915,-6.56130385210976,"ENG","2022","endoglin","Not Significant"
"ENSG00000159307",0.0294678792274667,2.87989603345426,0.293903472454812,0.769019829251788,0.844096363496827,-6.48019757455167,"SCUBE1","80274","signal peptide, CUB domain and EGF like domain containing 1","Not Significant"
"ENSG00000160352",0.0173378106179087,4.05774480357456,0.293767418796664,0.769123704369553,0.844096363496827,-6.62619117989547,"ZNF714","148206","zinc finger protein 714","Not Significant"
"ENSG00000179455",0.0673970032673683,-1.33602870229027,0.293815686909731,0.769086851845018,0.844096363496827,-5.83085434221939,"MKRN3","7681","makorin ring finger protein 3","Not Significant"
"ENSG00000224420",0.0269964653567846,-1.08429995333272,0.293866789708304,0.769047835619842,0.844096363496827,-5.8980409528621,"ADM5","199800","adrenomedullin 5 (putative)","Not Significant"
"ENSG00000115839",0.00713704724359232,6.50896030564221,0.293708249842454,0.769168880360603,0.844101777092223,-6.77584336097515,"RAB3GAP1","22930","RAB3 GTPase activating protein catalytic subunit 1","Not Significant"
"ENSG00000141738",0.0299994865822013,3.88453498440974,0.293461584415621,0.769357219956318,0.844232849008705,-6.65200192392078,"GRB7","2886","growth factor receptor bound protein 7","Not Significant"
"ENSG00000175906",0.0295953682421925,-0.19551762991355,0.293446398268121,0.769368815675871,0.844232849008705,-6.06983952333275,"ARL4D","379","ARF like GTPase 4D","Not Significant"
"ENSG00000135452",0.00877340794620451,5.42760145612629,0.293359455686366,0.76943520360893,0.844261529383621,-6.76567213290006,"TSPAN31","6302","tetraspanin 31","Not Significant"
"ENSG00000107201",0.014625870961753,6.58009288344034,0.293075016293426,0.7696524087385,0.844337144376553,-6.77356272713124,"RIGI","23586","RNA sensor RIG-I","Not Significant"
"ENSG00000175329",-0.0250011384171849,6.3662306648024,-0.293211549431707,0.7695481463065,0.844337144376553,-6.77304829110974,"ISX","91464","intestine specific homeobox","Not Significant"
"ENSG00000178449",-0.014676665863159,5.02705306583116,-0.293124438903829,0.769614667076676,0.844337144376553,-6.74314142400327,"COX14","84987","cytochrome c oxidase assembly factor COX14","Not Significant"
"ENSG00000233715",0.0236309672893705,-0.169290425838593,0.293058351831785,0.769665134707018,0.844337144376553,-6.06938199038597,NA,NA,NA,"Not Significant"
"ENSG00000140931",-0.0136492246633666,3.26896992522379,-0.292791471641772,0.76986894869387,0.844472398224764,-6.51398514583182,"CMTM3","123920","CKLF like MARVEL transmembrane domain containing 3","Not Significant"
"ENSG00000171462",-0.0166152349659462,0.445948935921407,-0.292812964277006,0.769852534371264,0.844472398224764,-6.13881092202563,"DLK2","65989","delta like non-canonical Notch ligand 2","Not Significant"
"ENSG00000196196",0.0438831699571727,0.868387856508273,0.292302227490151,0.770242621493857,0.844793923124538,-6.2103791007663,"HRCT1","646962","histidine rich carboxyl terminus 1","Not Significant"
"ENSG00000223725",-0.0232814960659877,-0.978431534025571,-0.292334666455843,0.770217843739952,0.844793923124538,-5.90122556192017,NA,NA,NA,"Not Significant"
"ENSG00000109107",-0.0408136596829385,5.73994934904247,-0.292132942021235,0.770371930107575,0.844891567791183,-6.78032529249798,"ALDOC","230","aldolase, fructose-bisphosphate C","Not Significant"
"ENSG00000186395",0.0165751408921149,2.35099860520388,0.29201964148432,0.770458478243935,0.844898132543866,-6.37290406063899,"KRT10","3858","keratin 10","Not Significant"
"ENSG00000250033",-0.0317554357086991,-1.17982631465706,-0.292062274927527,0.770425911026311,0.844898132543866,-5.84800844107838,"SLC7A11-AS1","641364","SLC7A11 antisense RNA 1","Not Significant"
"ENSG00000184983",0.0143028479963725,6.20245041543223,0.291762910643175,0.770654600699875,0.845069021836046,-6.78019074399311,"NDUFA6","4700","NADH:ubiquinone oxidoreductase subunit A6","Not Significant"
"ENSG00000211694",0.0250898414784505,0.531367079279563,0.29166345857967,0.770730578324534,0.845108154130226,-6.15026012100475,"TRGV10","6984","T cell receptor gamma variable 10 (non-functional)","Not Significant"
"ENSG00000232788",0.0182365518617634,0.88763052637755,0.291568583645769,0.770803061254725,0.845143450591628,-6.19142514215608,"ITGA6-AS1","101929947","ITGA6 and PDK1 antisense RNA 1","Not Significant"
"ENSG00000207624",-0.024665892940416,0.857415820986316,-0.291347187223215,0.770972212396002,0.845284729235593,-6.20078838950291,"MIR194-1","406969","microRNA 194-1","Not Significant"
"ENSG00000136152",0.00896054382169265,6.57207298308659,0.291102292328899,0.771159329568685,0.845445689823498,-6.77482279296648,"COG3","83548","component of oligomeric golgi complex 3","Not Significant"
"ENSG00000257531",-0.0264934788188075,-0.633004738070902,-0.290924403685966,0.771295257572909,0.845550516259435,-5.99249288153943,NA,NA,NA,"Not Significant"
"ENSG00000234949",0.0271386623227937,-0.470854159723129,0.290700094259228,0.771466666612864,0.845694226623018,-6.00945721724991,"RAB17-DT","105373958","RAB17 divergent transcript","Not Significant"
"ENSG00000040933",-0.0140905058836438,5.62900274167768,-0.290544279770389,0.771585740930423,0.845718109749008,-6.77372829243286,"INPP4A","3631","inositol polyphosphate-4-phosphatase type I A","Not Significant"
"ENSG00000137106",0.00944776281971649,5.90481010515121,0.290576421916332,0.771561177277243,0.845718109749008,-6.78007909516636,"GRHPR","9380","glyoxylate and hydroxypyruvate reductase","Not Significant"
"ENSG00000254419",0.0275536013078397,-1.35193656418803,0.290513302784729,0.771609414363135,0.845718109749008,-5.8591744989404,NA,NA,NA,"Not Significant"
"ENSG00000130312",0.0149805410908668,4.89348739768393,0.290396577080784,0.771698621156101,0.845754200238833,-6.73528810558609,"MRPL34","64981","mitochondrial ribosomal protein L34","Not Significant"
"ENSG00000255153",-0.0210077597648269,-0.537488738943319,-0.290364696312657,0.771722986334733,0.845754200238833,-5.9852367384511,"TOLLIP-DT","255512","TOLLIP divergent transcript","Not Significant"
"ENSG00000141756",-0.020947083479633,3.4916317189239,-0.289731792161059,0.772206736106996,0.846170570074338,-6.56358016062408,"FKBP10","60681","FKBP prolyl isomerase 10","Not Significant"
"ENSG00000201998",-0.0424937130012175,2.33053926116311,-0.289808845281826,0.772147837074623,0.846170570074338,-6.37089737648316,"SNORA23","677808","small nucleolar RNA, H/ACA box 23","Not Significant"
"ENSG00000235106",-0.022035481114044,1.91326063655621,-0.289709291502345,0.772223935750321,0.846170570074338,-6.33226638673538,"BRD3OS","266655","BRD3 opposite strand","Not Significant"
"ENSG00000121988",-0.012174748152824,2.95326708280618,-0.289393470796299,0.772465362921278,0.846385904993723,-6.45527806237113,"ZRANB3","84083","zinc finger RANBP2-type containing 3","Not Significant"
"ENSG00000168758",-0.0162903330620843,4.32565957375071,-0.289346649749371,0.772501156862924,0.846385904993723,-6.67355067943641,"SEMA4C","54910","semaphorin 4C","Not Significant"
"ENSG00000006534",-0.0207954523439691,5.10244191171926,-0.289272563918822,0.772557795289129,0.846403748038103,-6.75969588711429,"ALDH3B1","221","aldehyde dehydrogenase 3 family member B1","Not Significant"
"ENSG00000118946",0.0278146710958773,1.94200071324236,0.28880726573915,0.772913542364868,0.846712249267567,-6.33251391308942,"PCDH17","27253","protocadherin 17","Not Significant"
"ENSG00000166164",0.00701206367294649,5.66373472651774,0.288798668139628,0.772920116172878,0.846712249267567,-6.7749611276349,"BRD7","29117","bromodomain containing 7","Not Significant"
"ENSG00000121481",-0.010065244928211,3.9090752629757,-0.288286326206377,0.773311887321626,0.847047706280924,-6.61112840681171,"RNF2","6045","ring finger protein 2","Not Significant"
"ENSG00000176678",-0.0250380553475429,2.99455571454456,-0.288239771987637,0.773347488690331,0.847047706280924,-6.49357426636811,"FOXL1","2300","forkhead box L1","Not Significant"
"ENSG00000253770",-0.0232165916893432,-0.453771707635825,-0.288294876122401,0.773305349003584,0.847047706280924,-6.00543814513757,"HMGB1P23","100873891","high mobility group box 1 pseudogene 23","Not Significant"
"ENSG00000196878",0.0201521031277743,7.98549884194922,0.288177173819462,0.773395360090226,0.847055907153281,-6.69866396803886,"LAMB3","3914","laminin subunit beta 3","Not Significant"
"ENSG00000090097",-0.0117140931171402,4.13721885189943,-0.288112870722598,0.773444536221099,0.847065536092186,-6.65285185353649,"PCBP4","57060","poly(rC) binding protein 4","Not Significant"
"ENSG00000174516",0.0119239173492027,2.60552488346704,0.287849265269311,0.773646139423001,0.847242091285827,-6.42570657934222,"PELI3","246330","pellino E3 ubiquitin protein ligase family member 3","Not Significant"
"ENSG00000005075",0.0124882635782724,3.79601882713653,0.28767950028749,0.77377598235504,0.847340045415943,-6.59915530525637,"POLR2J","5439","RNA polymerase II subunit J","Not Significant"
"ENSG00000183580",-0.0252728853453523,1.23975265551949,-0.287257987065676,0.774098399727917,0.847648861095957,-6.24503095737559,"FBXL7","23194","F-box and leucine rich repeat protein 7","Not Significant"
"ENSG00000105771",-0.0142018424004138,3.8193186250327,-0.287128525848075,0.774197433061308,0.84771304857282,-6.61160037595779,"SMG9","56006","SMG9 nonsense mediated mRNA decay factor","Not Significant"
"ENSG00000095059",0.0138542627092955,4.87002300922782,0.286846156644245,0.774413448496719,0.847905313056255,-6.74182168292664,"DHPS","1725","deoxyhypusine synthase","Not Significant"
"ENSG00000180573",0.0121714548544691,7.61306351022375,0.286568839862365,0.774625615854466,0.848093344427781,-6.72849873896357,"H2AC6","8334","H2A clustered histone 6","Not Significant"
"ENSG00000143994",0.0182798867196005,0.593070882802104,0.286139936035288,0.774953791539756,0.84840836043355,-6.1679975966647,"ABHD1","84696","abhydrolase domain containing 1","Not Significant"
"ENSG00000105948",0.0157981225637307,1.5764920094266,0.286008488503543,0.775054376683882,0.848474193681859,-6.2683951138104,"IFT56","79989","intraflagellar transport 56","Not Significant"
"ENSG00000234737",-0.0228024856732462,-0.210189506718137,-0.285805897413783,0.775209409112505,0.848599621947434,-6.034697883391,"KRT18P15","729211","keratin 18 pseudogene 15","Not Significant"
"ENSG00000160181",0.051660450633114,-1.07638182169013,0.285280300523952,0.775611663046949,0.848876929023004,-5.87896272363812,"TFF2","7032","trefoil factor 2","Not Significant"
"ENSG00000169242",-0.0224532341134571,6.46282418639325,-0.285404164486367,0.77551686105591,0.848876929023004,-6.77533492945212,"EFNA1","1942","ephrin A1","Not Significant"
"ENSG00000243678",0.0270923909366909,-1.58968875634681,0.285353625737709,0.775555541586058,0.848876929023004,-5.7987488804362,"NME2","4831","NME/NM23 nucleoside diphosphate kinase 2","Not Significant"
"ENSG00000243789",-0.0264454800609303,-0.634588633795684,-0.285263375623689,0.77562461715022,0.848876929023004,-5.98186716678883,"JMJD7","100137047","jumonji domain containing 7","Not Significant"
"ENSG00000100749",0.012359247019381,4.29298122266252,0.284793102237842,0.775984583485994,0.849226580330728,-6.6605116291509,"VRK1","7443","VRK serine/threonine kinase 1","Not Significant"
"ENSG00000115750",-0.0126077822713033,3.30323190808907,-0.284231444906732,0.776414562152669,0.849591809699792,-6.51081551968995,"TAF1B","9014","TATA-box binding protein associated factor, RNA polymerase I subunit B","Not Significant"
"ENSG00000164713",0.0157842331923872,4.82982797221236,0.284156137473896,0.77647221924897,0.849591809699792,-6.74059209438823,"BRI3","25798","brain protein I3","Not Significant"
"ENSG00000166265",-0.0260021286472667,2.11377317694982,-0.284145539569699,0.776480333346604,0.849591809699792,-6.36404175738081,"CYYR1","116159","cysteine and tyrosine rich 1","Not Significant"
"ENSG00000179361",0.0129001073643007,3.21578607687736,0.284229346844617,0.776416168460344,0.849591809699792,-6.51605312801623,"ARID3B","10620","AT-rich interaction domain 3B","Not Significant"
"ENSG00000261315",0.0283520501854433,-1.40185080885647,0.2840798413188,0.776530634595485,0.849602527809729,-5.81971077033768,NA,NA,NA,"Not Significant"
"ENSG00000152969",0.0414260237924066,-0.703565367612818,0.283975264437411,0.776610704844673,0.849645813379774,-5.932686433253,"JAKMIP1","152789","janus kinase and microtubule interacting protein 1","Not Significant"
"ENSG00000104951",-0.0393466248071632,1.79964152435615,-0.283727780729334,0.776800202515241,0.849757658388025,-6.29444708075753,"IL4I1","259307","interleukin 4 induced 1","Not Significant"
"ENSG00000148291",0.0120394462731723,2.86191291158735,0.283630116780727,0.776874987234744,0.849757658388025,-6.45475501051552,"SURF2","6835","surfeit 2","Not Significant"
"ENSG00000155508",0.00856495224974996,6.29291569015337,0.283632596240225,0.77687308859972,0.849757658388025,-6.7819159987666,"CNOT8","9337","CCR4-NOT transcription complex subunit 8","Not Significant"
"ENSG00000204789",-0.0145676667517938,2.36619844970769,-0.283698527050935,0.776822602867427,0.849757658388025,-6.37480404300761,NA,NA,NA,"Not Significant"
"ENSG00000104177",-0.0164167026439577,2.88066322974699,-0.283254574132822,0.777162572792211,0.849894940788146,-6.4498813523794,"MYEF2","50804","myelin expression factor 2","Not Significant"
"ENSG00000105672",-0.0173813556596726,0.188700882974235,-0.283315058536023,0.777116252568195,0.849894940788146,-6.1169879047859,"ETV2","2116","ETS variant transcription factor 2","Not Significant"
"ENSG00000147127",0.0210797026968281,-0.859818281169078,0.283294110230186,0.777132295129888,0.849894940788146,-5.93681420103057,"RAB41","347517","RAB41, member RAS oncogene family","Not Significant"
"ENSG00000196227",-0.00868281907182844,4.5655526601094,-0.283294171179664,0.777132248453624,0.849894940788146,-6.70510947371512,"FAM217B","63939","family with sequence similarity 217 member B","Not Significant"
"ENSG00000257452",-0.0259126126211813,-1.40184668915887,-0.28317504954527,0.777223475599613,0.849917230629366,-5.82572206409522,NA,NA,NA,"Not Significant"
"ENSG00000122863",0.0262172029311825,2.25209897126546,0.283084057412144,0.777293162355645,0.849939934942651,-6.37467994373087,"CHST3","9469","carbohydrate sulfotransferase 3","Not Significant"
"ENSG00000184368",0.0329450428993581,2.03021834436372,0.283042119716571,0.777325281144452,0.849939934942651,-6.35062919382543,"MAP7D2","256714","MAP7 domain containing 2","Not Significant"
"ENSG00000149150",0.0123478383919049,3.10567159500269,0.282884682004452,0.777445861248433,0.850027467665027,-6.49193296386562,"SLC43A1","8501","solute carrier family 43 member 1","Not Significant"
"ENSG00000164197",-0.0156179523560849,2.72914207510536,-0.282750032283834,0.777548992510947,0.850051606271089,-6.4422874812391,"RNF180","285671","ring finger protein 180","Not Significant"
"ENSG00000255277",-0.0177587576549872,0.641046822199747,-0.28277016291789,0.777533573753226,0.850051606271089,-6.17248382854346,NA,NA,NA,"Not Significant"
"ENSG00000237226",-0.0329494197089619,-0.99132408847197,-0.282532780671261,0.777715398729558,0.850189216050059,-5.92102601122699,"RPS3AP39","730993","RPS3A pseudogene 39","Not Significant"
"ENSG00000133030",0.0096326235240598,6.79018098169543,0.282143152283782,0.778013864454713,0.850461813800569,-6.76725951229239,"MPRIP","23164","myosin phosphatase Rho interacting protein","Not Significant"
"ENSG00000177169",-0.016308670378355,4.21290769086949,-0.28210139713037,0.778045851967538,0.850461813800569,-6.67426788999886,"ULK1","8408","unc-51 like autophagy activating kinase 1","Not Significant"
"ENSG00000114859",0.0186796713635689,4.97470753035684,0.281847414577305,0.778240429385927,0.850630172296499,-6.75212160287094,"CLCN2","1181","chloride voltage-gated channel 2","Not Significant"
"ENSG00000181004",-0.0146596538354444,3.72822996556595,-0.281615843922167,0.778417849101638,0.850779760559995,-6.60457210311849,"BBS12","166379","Bardet-Biedl syndrome 12","Not Significant"
"ENSG00000134186",0.00818268587359938,5.32736364231559,0.281365749777175,0.778609473770352,0.850900521665874,-6.76408842838199,"PRPF38B","55119","pre-mRNA processing factor 38B","Not Significant"
"ENSG00000204282",0.0198233557298577,2.89713814818551,0.281413366694612,0.778572988162999,0.850900521665874,-6.45251504209795,NA,NA,NA,"Not Significant"
"ENSG00000099998",0.0266659933239244,3.69943913147668,0.281267274575533,0.778684930179228,0.85093864804154,-6.59944068706471,"GGT5","2687","gamma-glutamyltransferase 5","Not Significant"
"ENSG00000160993",0.00817804355240437,3.29468203174679,0.281174351322779,0.778756134341394,0.850972123876569,-6.51937454889034,"ALKBH4","54784","alkB homolog 4, lysine demethylase","Not Significant"
"ENSG00000092841",0.0141246992916955,8.87798361174204,0.281014821093836,0.778878381682452,0.851017036817702,-6.64099324262826,"MYL6","4637","myosin light chain 6","Not Significant"
"ENSG00000233588",0.0276415034212625,-1.41650847195312,0.2810274622878,0.778868694588338,0.851017036817702,-5.83680433958304,NA,NA,NA,"Not Significant"
"ENSG00000131044",-0.0220346669864661,-0.944735380605194,-0.28095168950733,0.778926760668726,0.851025565424863,-5.90883902986699,"TTLL9","164395","tubulin tyrosine ligase like 9","Not Significant"
"ENSG00000072195",-0.0272889129794822,2.33542667270572,-0.280745497771858,0.779084775477328,0.851153870807696,-6.39483449814576,"SPEG","10290","striated muscle enriched protein kinase","Not Significant"
"ENSG00000153707",-0.0174131153042758,6.70251858523056,-0.280171097123714,0.779525015131723,0.851590478770203,-6.76936079500663,"PTPRD","5789","protein tyrosine phosphatase receptor type D","Not Significant"
"ENSG00000103249",-0.0127999263642016,5.00609026310501,-0.280095397010897,0.779583039504008,0.851609512712701,-6.74934096256644,"CLCN7","1186","Cl-/H+ antiporter 7","Not Significant"
"ENSG00000010244",0.00647969529931558,7.41470176243392,0.279916652501177,0.779720052623094,0.85170334159201,-6.74311634614964,"ZNF207","7756","zinc finger protein 207","Not Significant"
"ENSG00000121274",-0.0133902058799436,6.01653615035197,-0.279718486635366,0.779871960839864,0.85170334159201,-6.78400249172712,"TENT4B","64282","terminal nucleotidyltransferase 4B","Not Significant"
"ENSG00000152465",0.00754676121989384,4.7606989455311,0.27974895043171,0.779848607625929,0.85170334159201,-6.7218040997571,"NMT2","9397","N-myristoyltransferase 2","Not Significant"
"ENSG00000200879",0.0197530670384481,-0.222261853578814,0.279808035935922,0.779803313891958,0.85170334159201,-6.0320136972899,"SNORD14E","85391","small nucleolar RNA, C/D box 14E","Not Significant"
"ENSG00000240489",0.0305862953193241,-1.49960465798086,0.279746283426676,0.779850652114921,0.85170334159201,-5.8011715099955,NA,NA,NA,"Not Significant"
"ENSG00000135333",0.0283139434590427,2.05381448493224,0.27960516926794,0.77995883044916,0.851753864146985,-6.34113512569039,"EPHA7","2045","EPH receptor A7","Not Significant"
"ENSG00000080839",0.00976318714553948,4.2757288591633,0.279492389669191,0.780045290543186,0.851803934253609,-6.65863677404536,"RBL1","5933","RB transcriptional corepressor like 1","Not Significant"
"ENSG00000158290",0.00633826432944229,5.99816342563839,0.279397904916785,0.780117727384281,0.851838686651325,-6.78389051861536,"CUL4B","8450","cullin 4B","Not Significant"
"ENSG00000083123",0.00956837122766885,4.89865429156507,0.279115415877541,0.780334309357578,0.852030824506777,-6.7357413004296,"BCKDHB","594","branched chain keto acid dehydrogenase E1 subunit beta","Not Significant"
"ENSG00000164406",0.0240642054918778,5.1975045935309,0.279032903234793,0.780397574340097,0.852055547435508,-6.76518583037105,"LEAP2","116842","liver enriched antimicrobial peptide 2","Not Significant"
"ENSG00000235245",-0.0189613503059396,0.584593612912537,-0.278828348795026,0.780554418822783,0.852182434666244,-6.1708707595699,NA,NA,NA,"Not Significant"
"ENSG00000101972",-0.00739635217767987,7.7764835839876,-0.278291954647856,0.780965747831266,0.852587131669224,-6.72155844005707,"STAG2","10735","STAG2 cohesin complex component","Not Significant"
"ENSG00000172460",-0.0252056925258324,-0.654967315764515,-0.278204062890606,0.781033152706463,0.852616341106384,-5.98464731644109,NA,NA,NA,"Not Significant"
"ENSG00000211904",-0.0481127617440458,-2.18287327549092,-0.27790431943605,0.781263040730806,0.85282074435635,-5.68475613926072,"IGHJ2","28481","immunoglobulin heavy joining 2","Not Significant"
"ENSG00000225338",-0.0224734243004764,-0.564056155145935,-0.277853898805472,0.781301712684225,0.85282074435635,-5.9717843306972,"RPL23AP18","728134","ribosomal protein L23a pseudogene 18","Not Significant"
"ENSG00000157593",0.00977131158952727,4.80009567194424,0.277691988224849,0.781425899620532,0.852911913646285,-6.72391417311506,"SLC35B2","347734","solute carrier family 35 member B2","Not Significant"
"ENSG00000267753",-0.0328268099409252,-1.32113638723461,-0.27753036085805,0.781549874914123,0.853002842456225,-5.86314651552832,NA,NA,NA,"Not Significant"
"ENSG00000102385",-0.0244423064730251,-0.629545904595396,-0.277368815364797,0.781673792979928,0.853093699347208,-5.97800413006596,"DRP2","1821","dystrophin related protein 2","Not Significant"
"ENSG00000175175",-0.026701099212262,-1.44070097989351,-0.277188597456075,0.781812040824091,0.853200185030453,-5.84134972311421,"PPM1E","22843","protein phosphatase, Mg2+/Mn2+ dependent 1E","Not Significant"
"ENSG00000130119",0.00809798969949238,4.82880637768922,0.27695796483546,0.781988972647821,0.853348873694815,-6.72723970339962,"GNL3L","54552","G protein nucleolar 3 like","Not Significant"
"ENSG00000079387",-0.00716287547861505,4.55970946594304,-0.276775917036754,0.782128640206874,0.85341248651819,-6.69668459205632,"SENP1","29843","SUMO specific peptidase 1","Not Significant"
