"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"hsa04973","Carbohydrate digestion and absorption",36,0.407181988560473,1.51249066782065,0.041157870094473,0.0713673412475592,0.00676201333670095,3179,"tags=42%, list=18%, signal=34%","93432/8503/483/80201/476/3099/6523/481/3938/3101/23236/207/5331/92579/2542",0.321775918075361
"hsa00640","Propanoate metabolism",31,0.427592428112681,1.50988974514785,0.0196995479243852,0.0376860916814326,0.00357073487821291,3829,"tags=45%, list=22%, signal=35%","1738/4329/8310/32/18/26275/5096/55902/51/3939/3030/593/1962/1629",0.352487857583619
"hsa00380","Tryptophan metabolism",36,0.406161072510813,1.50869844213012,0.0447628775650904,0.076861136111765,0.00728254714798581,4982,"tags=50%, list=29%, signal=36%","3033/125061/1743/1738/39/224/55526/217/3030/7166/847/1962/1545/3620/223/23498/56267/219",0.321775918075361
"hsa04620","Toll-like receptor signaling pathway",79,0.348753921900099,1.50420950388695,0.0168601968689437,0.0333415129093717,0.00315908861137053,3763,"tags=33%, list=22%, signal=26%","5879/4615/8737/6772/5603/8503/3654/841/1432/5604/5599/29110/7098/3576/5601/54472/3725/207/5595/6773/148022/3553/114609/5970/5609/2353",0.352487857583619
"hsa04080","Neuroactive ligand-receptor interaction",199,-0.2868294166806,-1.5037262916623,0.00248019132714917,0.00671559497812699,0.000636298648823908,3038,"tags=30%, list=18%, signal=25%","2918/1901/2892/153/1140/5028/5540/7253/117/8698/1907/6752/148/1136/2917/154/4987/718/2798/1135/257313/5030/8620/1906/10161/4852/2897/2894/5026/10800/51738/3269/255061/1146/339403/2796/1133/183/3953/59350/4157/22953/1902/4886/2890/6869/1269/2550/3356/8001/554/2901/1903/5737/2893/1268/2898/147/5729",0.431707695803346
"hsa04810","Regulation of actin cytoskeleton",197,0.29687619732591,1.49981335393773,0.00250650508539785,0.00673503656534384,0.000638140727704092,4292,"tags=35%, list=25%, signal=26%","5879/1131/71/128239/79784/4627/81/81624/8503/3655/3673/1398/727/2245/55740/10097/3845/5058/56924/5747/1132/8394/50649/60/3691/5604/387/7414/10095/3985/10552/10788/5062/1729/8976/3682/207/8395/2909/9965/221178/5595/3688/10298/5216/23365/1072/8826/87/2768/6714/9564/5500/6548/1399/1128/733/10092/79837/3679/5881/10787/5829/624/10094/55970/3675/23396",0.431707695803346
"hsa04934","Cushing syndrome",133,0.312649455857482,1.47761415515761,0.00668505311032341,0.015084222402781,0.00142922114342962,4482,"tags=38%, list=26%, signal=28%","1871/595/7976/2778/7481/7474/817/3777/1499/898/3949/50940/6667/8326/405/468/5604/2767/949/2773/8313/1017/3164/23236/3710/1386/84699/11091/5331/5595/1869/7483/1388/5929/2535/107/115/5566/90993/1857/8321/1026/9070/108/10488/64764/2776/5605/2271/4221",0.407017918923954
"hsa04148","Efferocytosis",151,0.306218650297115,1.47525167492395,0.0101054954081722,0.0216898438029061,0.00205509986083765,3290,"tags=29%, list=19%, signal=24%","834/5879/836/3091/1374/23250/9261/5603/7301/5868/8754/817/811/1398/1051/4035/6566/5781/5747/488/1432/405/5604/196527/5627/3717/840/5031/7879/7386/713/3988/5878/246/5595/64284/80824/389668/161291/4775/6256/4953/9564/56848",0.380730400722792
"hsa04930","Type II diabetes mellitus",38,0.399481157550191,1.47052511786317,0.0386738494165975,0.0673920544289223,0.00638535726383999,3590,"tags=39%, list=21%, signal=31%","8503/80201/9021/3099/8651/6517/3101/5599/5601/5580/5595/122809/2475/5315/3767",0.321775918075361
"hsa00920","Sulfur metabolism",10,0.567102951624979,1.45176054189079,0.0955882352941176,0.145030425963489,0.0137415470080451,5735,"tags=60%, list=33%, signal=40%","10380/54928/58472/6821/23474/9061",0.195789002148949
"hsa03082","ATP-dependent chromatin remodeling",100,0.321089496951775,1.45011265149183,0.014357788992167,0.0290456420990965,0.00275205739507426,5345,"tags=44%, list=31%, signal=31%","71/3066/9219/9031/60/6599/1108/54815/10263/5928/3014/8099/10856/7528/9275/3065/54107/55193/54108/55506/6597/11177/54617/55257/3015/9555/8329/5931/8467/6603/10524/29844/11176/92815/94239/10933/6602/6601/53615/9643/8607/29994/10445/64431",0.380730400722792
"hsa04517","IgSF CAM signaling",267,0.278783552301703,1.447560626886,0.00269140643686215,0.00706996317742892,0.000669874825936494,2501,"tags=24%, list=14%, signal=21%","4067/5879/71/5819/79784/4627/81/8573/5578/5603/351/8503/8541/1499/26047/382/81607/10097/23136/5058/5781/56924/140735/5747/117178/1432/203068/9693/4155/60/6712/5604/90249/387/7414/117157/10095/5599/84790/57823/10552/999/25945/8829/3786/5601/5818/5062/10376/8440/6711/5584/81928/4008/8976/10383/9414/207/5170/5792/50848/5595/3688",0.431707695803346
